EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,HourlyRate,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PerformanceRating,StandardHours,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Hours,Shift
1612623,51,Yes,Travel_Frequently,Nursing,8,4,Life Sciences,Male,53,3,Therapist,4,Single,10650,25150,2,Y,No,3,40,18,2,3,4,2,0,3,0,1
1612583,36,No,Travel_Rarely,Care,2,4,Medical,Male,79,1,Nurse,3,Single,2519,12287,4,Y,No,4,40,16,6,3,11,8,3,9,12,1
1611839,31,Yes,Travel_Rarely,Care,8,3,Life Sciences,Female,34,1,Other,2,Single,1261,22262,1,Y,No,3,40,1,3,4,1,0,0,0,12,0
1609966,30,Yes,Travel_Rarely,Nursing,9,3,Medical,Male,89,1,Other,4,Single,1081,16019,1,Y,No,3,40,1,3,2,1,0,0,0,12,0
1609527,32,No,Travel_Rarely,Care,2,4,Life Sciences,Male,95,1,Nurse,2,Single,1393,24852,1,Y,No,3,40,1,2,3,1,0,0,0,12,0
1608953,28,No,Travel_Rarely,Care,16,2,Medical,Male,68,2,Nurse,1,Single,5661,4824,0,Y,No,3,40,9,2,3,8,3,0,7,12,1
1608760,45,No,Travel_Rarely,Nursing,25,2,Life Sciences,Female,93,2,Therapist,4,Married,5906,23888,0,Y,No,3,40,10,2,2,9,8,3,8,12,1
1608433,28,No,Travel_Rarely,Care,1,3,Life Sciences,Male,72,1,Other,3,Divorced,1563,12530,1,Y,No,3,40,1,2,1,1,0,0,0,12,0
1607811,32,No,Travel_Rarely,Dietary,3,4,Medical,Female,93,2,Therapist,1,Married,6725,13554,1,Y,No,3,40,8,2,4,8,7,6,3,12,1
1607390,58,No,Travel_Rarely,Care,23,4,Medical,Female,94,3,Nurse,4,Married,10312,3465,1,Y,No,3,40,40,3,2,40,10,15,6,12,0
1607161,38,No,Travel_Frequently,Care,1,3,Life Sciences,Male,90,2,Other,4,Married,4735,9867,7,Y,No,3,40,19,4,4,13,11,2,9,12,0
1606461,39,No,Travel_Rarely,Nursing,9,2,Medical,Male,87,2,Therapist,1,Married,5151,12315,1,Y,No,4,40,10,3,3,10,0,7,9,12,1
1605956,25,No,Travel_Frequently,Dietary,2,1,Life Sciences,Male,77,2,Therapist,3,Divorced,5206,4973,1,Y,No,3,40,7,6,3,7,7,0,7,12,1
1604996,29,No,Travel_Rarely,Care,9,3,Life Sciences,Male,91,1,Other,3,Married,2451,22376,6,Y,No,3,40,5,2,2,1,0,0,0,0,1
1604086,39,No,Travel_Rarely,Care,3,2,Medical,Male,76,2,Nurse,3,Divorced,3069,10302,0,Y,No,3,40,11,3,3,10,8,0,7,12,1
1603378,46,No,Travel_Rarely,Care,8,4,Life Sciences,Female,74,2,Other,1,Divorced,4615,21029,8,Y,No,4,40,19,2,3,16,13,1,7,12,0
1603368,28,Yes,Travel_Rarely,Nursing,13,2,Marketing,Female,84,2,Nurse,3,Single,9854,23352,3,Y,No,3,40,6,0,3,2,0,2,2,12,0
1603233,30,No,Travel_Rarely,Nursing,29,4,Technical Degree,Male,33,3,Nurse,2,Married,9250,17799,3,Y,No,3,40,9,3,3,4,2,1,3,12,1
1602874,47,No,Travel_Rarely,Nursing,4,3,Life Sciences,Female,92,3,Therapist,2,Divorced,10333,19271,8,Y,No,3,40,28,4,3,22,11,14,10,12,1
1602610,36,No,Travel_Rarely,Care,3,2,Life Sciences,Male,79,2,Nurse,1,Divorced,6842,26308,6,Y,No,4,40,13,3,3,5,4,0,4,12,1
1602545,27,No,Travel_Rarely,Dietary,2,4,Life Sciences,Female,33,1,Nurse,1,Divorced,2341,19715,1,Y,No,3,40,1,6,3,1,0,0,0,12,1
1602218,33,Yes,Travel_Rarely,Care,25,3,Medical,Male,55,1,Nurse,2,Single,2313,2993,4,Y,No,4,40,5,0,3,2,2,2,2,12,1
1601963,46,No,Travel_Rarely,Nursing,2,2,Life Sciences,Male,82,3,Therapist,4,Divorced,8578,19989,3,Y,No,3,40,12,4,2,9,8,4,7,12,0
1601148,29,No,Travel_Rarely,Care,28,4,Life Sciences,Female,93,1,Other,4,Divorced,2514,26968,4,Y,No,4,40,11,1,3,7,5,1,7,12,1
1599847,36,No,Travel_Frequently,Care,6,4,Life Sciences,Male,80,2,Nurse,1,Married,5562,19711,3,Y,No,3,40,9,3,3,3,2,0,2,12,0
1599218,53,No,Travel_Rarely,Nursing,2,4,Life Sciences,Female,78,4,Administrative,4,Married,15427,22021,2,Y,No,3,40,31,3,3,25,8,3,7,12,0
1598911,33,Yes,Travel_Rarely,Care,14,3,Medical,Male,58,1,Nurse,4,Married,2436,22149,5,Y,No,3,40,8,2,1,5,4,0,4,12,0
1597875,50,No,Non-Travel,Dietary,2,4,Life Sciences,Male,98,4,Other,1,Divorced,17924,4544,1,Y,No,3,40,31,3,3,31,6,14,7,12,0
1597825,27,No,Travel_Frequently,Nursing,8,1,Marketing,Male,84,2,Therapist,4,Married,4342,24008,0,Y,No,3,40,5,3,3,4,2,1,1,12,0
1597323,34,No,Travel_Rarely,Care,1,4,Life Sciences,Male,45,2,Other,4,Married,5484,13008,9,Y,No,3,40,9,3,2,2,2,2,1,12,0
1595705,52,No,Travel_Rarely,Dietary,3,3,Medical,Male,39,3,Therapist,3,Married,7969,19609,2,Y,No,3,40,28,4,3,5,4,0,4,12,0
1595168,38,No,Travel_Rarely,Care,17,1,Life Sciences,Female,65,3,Nurse,3,Married,8823,24608,0,Y,No,3,40,20,4,2,19,9,1,9,12,1
1595159,48,No,Travel_Rarely,Care,15,4,Other,Female,65,1,Other,1,Married,2367,16530,8,Y,No,3,40,10,3,2,8,2,7,6,12,1
1594457,49,No,Travel_Rarely,Care,25,4,Life Sciences,Female,84,1,Nurse,1,Married,3211,22102,1,Y,No,3,40,10,3,2,9,6,1,4,12,0
1593907,29,No,Travel_Rarely,Care,1,3,Life Sciences,Female,87,4,Administrative,4,Divorced,16124,3423,3,Y,No,3,40,9,2,2,7,7,1,7,12,1
1593793,31,No,Travel_Rarely,Nursing,2,2,Life Sciences,Male,54,1,Other,3,Married,3067,6393,0,Y,No,3,40,3,1,3,2,2,1,2,12,1
1593662,47,No,Travel_Rarely,Dietary,2,2,Medical,Female,65,2,Therapist,4,Divorced,5070,7389,5,Y,No,3,40,20,2,3,5,0,0,4,12,0
1593179,32,No,Travel_Rarely,Care,2,1,Technical Degree,Male,84,2,Nurse,1,Single,2176,19737,4,Y,No,3,40,9,5,3,6,2,0,4,12,1
1592499,28,No,Travel_Rarely,Nursing,5,4,Medical,Male,98,2,Nurse,4,Single,4908,24252,1,Y,No,3,40,4,3,3,4,2,0,2,12,1
1591865,45,No,Non-Travel,Care,23,2,Life Sciences,Male,42,2,Nurse,1,Married,3633,14039,1,Y,No,3,40,9,2,3,9,8,0,8,12,0
1591129,27,No,Travel_Rarely,Care,6,4,Medical,Female,66,1,Other,3,Divorced,2187,5013,0,Y,No,3,40,6,5,2,5,3,0,3,12,0
1590795,44,No,Travel_Frequently,Care,1,2,Medical,Male,99,1,Other,2,Divorced,2342,11092,1,Y,No,3,40,6,2,2,5,3,2,3,12,0
1590426,53,No,Travel_Rarely,Care,24,4,Medical,Male,48,3,Nurse,4,Married,7005,3458,3,Y,No,3,40,11,2,3,4,3,1,2,12,1
1589946,48,No,Travel_Rarely,Dietary,1,4,Life Sciences,Female,40,4,Other,1,Married,15402,17997,7,Y,No,3,40,21,3,1,3,2,0,2,0,0
1589819,50,No,Travel_Rarely,Care,10,3,Technical Degree,Male,100,3,Nurse,4,Single,10496,2755,6,Y,No,3,40,20,2,3,4,3,1,3,12,0
1589813,29,No,Travel_Rarely,Care,3,4,Medical,Male,93,3,Administrative,3,Married,11935,21526,1,Y,No,3,40,10,2,3,10,2,0,7,12,0
1589247,38,No,Travel_Rarely,Dietary,1,3,Life Sciences,Female,81,3,Therapist,3,Single,7861,15397,4,Y,No,3,40,10,4,4,1,0,0,0,12,1
1589131,24,No,Travel_Rarely,Nursing,3,2,Life Sciences,Female,65,2,Nurse,3,Single,4577,24785,9,Y,No,3,40,4,3,3,2,2,2,0,12,0
1588882,51,No,Travel_Frequently,Nursing,2,3,Marketing,Male,52,3,Nurse,2,Married,10596,15395,2,Y,No,3,40,14,5,3,4,2,3,2,12,0
1588632,26,No,Travel_Rarely,Care,3,4,Medical,Male,82,1,Nurse,4,Married,4420,13421,1,Y,No,4,40,8,2,3,8,7,0,7,12,1
1588527,38,No,Travel_Rarely,Care,4,2,Medical,Female,87,1,Nurse,3,Married,3306,26176,7,Y,No,3,40,7,5,2,0,0,0,0,12,0
1588094,45,No,Travel_Rarely,Nursing,2,3,Marketing,Female,94,5,Administrative,2,Single,18824,2493,2,Y,No,3,40,26,2,3,24,10,1,11,12,0
1587864,30,No,Travel_Rarely,Care,5,3,Technical Degree,Female,84,1,Other,1,Divorced,3204,10415,5,Y,No,3,40,8,3,3,3,2,2,2,12,1
1586182,52,No,Non-Travel,Nursing,29,4,Life Sciences,Male,40,1,Other,4,Divorced,3482,19788,2,Y,No,3,40,16,3,2,9,8,0,0,12,0
1585668,58,No,Travel_Rarely,Care,7,4,Medical,Female,53,3,Therapist,1,Married,10008,12023,7,Y,No,3,40,31,0,2,10,9,5,9,12,0
1584366,35,No,Travel_Rarely,Care,1,3,Medical,Female,60,2,Nurse,4,Married,5363,10846,0,Y,No,3,40,10,0,3,9,7,0,0,0,0
1583611,36,No,Travel_Rarely,Nursing,3,4,Marketing,Female,99,2,Nurse,2,Single,9278,20763,3,Y,No,3,40,15,3,3,5,4,0,1,12,0
1583381,39,No,Travel_Rarely,Nursing,15,4,Marketing,Male,77,4,Nurse,1,Single,13341,25098,0,Y,No,3,40,21,3,3,20,8,11,10,12,1
1582511,40,No,Travel_Rarely,Nursing,9,2,Medical,Male,47,2,Nurse,1,Married,5473,19345,0,Y,No,3,40,9,5,4,8,4,7,1,12,0
1581569,43,Yes,Travel_Frequently,Care,17,3,Technical Degree,Male,38,1,Other,3,Married,2437,15587,9,Y,No,3,40,6,4,3,1,0,0,0,12,0
1581448,28,No,Travel_Rarely,Nursing,5,4,Medical,Male,98,2,Therapist,4,Single,4908,24252,1,Y,No,3,40,4,3,3,4,2,0,2,12,0
1581250,52,No,Travel_Rarely,Nursing,3,4,Marketing,Male,31,4,Administrative,1,Married,16856,10084,1,Y,No,3,40,34,3,4,34,6,1,16,12,0
1580740,45,No,Travel_Rarely,Nursing,9,3,Marketing,Male,74,3,Nurse,1,Divorced,10761,19239,4,Y,No,3,40,18,2,3,5,4,0,2,12,1
1580530,44,No,Travel_Rarely,Dietary,1,4,Life Sciences,Female,50,2,Other,3,Single,5985,26894,4,Y,No,3,40,10,1,4,2,2,0,2,12,1
1580401,44,No,Travel_Rarely,Nursing,28,3,Medical,Female,53,4,Nurse,4,Married,13320,11737,3,Y,No,3,40,23,2,3,12,11,11,11,12,1
1580340,46,No,Travel_Rarely,Care,2,3,Life Sciences,Male,51,4,Administrative,3,Married,17861,2288,6,Y,No,3,40,26,2,1,3,2,0,1,12,1
1578970,31,No,Travel_Rarely,Dietary,2,3,Human Resources,Male,62,2,Other,1,Married,6410,17822,3,Y,No,3,40,9,1,3,2,2,1,0,12,0
1578894,22,No,Travel_Rarely,Dietary,1,2,Life Sciences,Male,33,2,Therapist,4,Married,4775,19146,6,Y,No,4,40,4,2,1,2,2,2,2,12,0
1578755,29,No,Travel_Rarely,Care,1,3,Life Sciences,Female,97,1,Nurse,4,Divorced,3760,5598,1,Y,No,3,40,3,5,3,3,2,1,2,12,0
1578228,40,No,Travel_Frequently,Care,9,4,Medical,Male,35,1,Other,2,Divorced,3617,25063,8,Y,No,3,40,3,2,3,1,1,0,0,12,1
1577752,35,No,Travel_Rarely,Care,18,5,Life Sciences,Male,48,2,Other,1,Married,5208,26312,1,Y,No,3,40,16,2,3,16,15,1,10,12,0
1577542,36,No,Travel_Rarely,Care,4,4,Life Sciences,Male,37,2,Nurse,4,Single,5810,22604,1,Y,No,3,40,10,2,2,10,4,1,8,12,1
1577501,31,No,Travel_Frequently,Care,29,2,Medical,Male,71,1,Nurse,2,Single,3479,11652,0,Y,No,3,40,6,2,4,5,4,1,4,12,1
1577435,42,No,Travel_Rarely,Care,2,2,Medical,Male,35,4,Admin,1,Married,17665,14399,0,Y,No,3,40,23,3,3,22,6,13,7,12,0
1577226,30,No,Travel_Rarely,Care,2,1,Medical,Male,35,1,Nurse,4,Single,2720,11162,0,Y,No,3,40,6,3,3,5,3,1,2,12,1
1576599,41,No,Travel_Frequently,Care,9,3,Medical,Male,64,5,Administrative,3,Divorced,19419,3735,2,Y,No,3,40,21,2,4,18,16,0,11,12,1
1576355,59,No,Travel_Frequently,Nursing,1,1,Life Sciences,Female,57,2,Nurse,3,Single,5473,24668,7,Y,No,3,40,20,2,2,4,3,1,3,12,0
1575266,46,No,Travel_Rarely,Dietary,1,2,Life Sciences,Female,44,1,Other,1,Single,3423,22957,6,Y,No,3,40,10,3,4,7,6,5,7,12,0
1575047,27,No,Travel_Frequently,Dietary,15,3,Life Sciences,Female,77,1,Other,1,Married,4774,23844,0,Y,No,3,40,8,2,2,7,6,7,3,12,0
1574807,29,No,Travel_Rarely,Care,7,1,Medical,Female,62,1,Nurse,4,Divorced,2532,6054,6,Y,No,3,40,8,5,3,4,3,0,3,12,1
1574775,28,No,Travel_Rarely,Nursing,2,4,Marketing,Female,81,2,Nurse,2,Married,4779,3698,1,Y,No,4,40,8,2,3,8,7,7,5,12,1
1574346,29,No,Travel_Rarely,Care,9,5,Other,Male,30,1,Nurse,4,Single,3983,7621,0,Y,No,3,40,4,2,3,3,2,2,2,12,0
1574111,33,No,Travel_Rarely,Nursing,2,4,Medical,Male,93,2,Nurse,4,Divorced,5505,3921,1,Y,No,3,40,6,5,3,6,2,0,4,12,1
1574047,26,No,Travel_Rarely,Care,4,2,Life Sciences,Male,53,1,Other,4,Single,2875,9973,1,Y,No,4,40,8,2,2,8,5,2,2,12,0
1573518,38,No,Travel_Rarely,Nursing,14,3,Life Sciences,Male,80,2,Nurse,2,Married,9924,12355,0,Y,No,3,40,10,3,3,9,8,7,7,12,0
1572943,27,No,Travel_Frequently,Dietary,1,1,Technical Degree,Male,60,2,Therapist,1,Married,4298,9679,5,Y,No,3,40,6,1,3,2,2,2,0,12,0
1572087,23,Yes,Travel_Rarely,Care,6,3,Life Sciences,Male,63,1,Nurse,1,Married,1601,3445,1,Y,No,4,40,1,2,3,0,0,0,0,12,0
1570909,38,No,Travel_Frequently,Care,6,4,Life Sciences,Male,72,2,Therapist,3,Married,5321,14284,2,Y,No,3,40,10,1,3,8,3,7,7,12,1
1570791,23,No,Travel_Rarely,Care,10,1,Medical,Male,79,1,Other,3,Single,3505,19630,1,Y,No,3,40,2,3,3,2,2,0,2,12,1
1570590,25,No,Travel_Rarely,Care,4,1,Technical Degree,Male,32,1,Nurse,4,Married,3691,4605,1,Y,No,3,40,7,3,4,7,7,5,6,12,1
1569964,36,No,Travel_Rarely,Nursing,2,4,Life Sciences,Female,51,2,Other,4,Single,4502,7439,3,Y,No,3,40,17,2,2,13,7,6,7,12,1
1568634,45,No,Travel_Rarely,Dietary,24,4,Medical,Male,36,1,Other,2,Single,2177,8318,1,Y,No,3,40,6,3,3,6,3,0,4,12,1
1566712,38,No,Travel_Rarely,Nursing,7,2,Medical,Female,44,2,Nurse,1,Divorced,5605,19191,1,Y,No,4,40,8,3,3,8,0,7,7,0,0
1566630,41,No,Non-Travel,Care,2,4,Other,Female,62,2,Nurse,3,Single,6811,2112,2,Y,No,3,40,10,3,3,8,7,0,7,12,1
1566303,39,No,Travel_Rarely,Care,1,1,Life Sciences,Female,65,4,Therapist,4,Married,12742,7060,1,Y,No,3,40,21,3,3,21,6,11,8,12,0
1565509,32,No,Non-Travel,Dietary,29,4,Medical,Female,69,1,Nurse,3,Single,4025,11135,9,Y,No,3,40,10,2,3,8,7,7,7,12,1
1564192,28,No,Travel_Rarely,Dietary,1,3,Medical,Female,67,1,Other,1,Married,3591,12719,1,Y,No,4,40,3,3,3,3,2,1,2,0,0
1563500,35,Yes,Travel_Rarely,Nursing,27,3,Life Sciences,Male,84,2,Nurse,4,Single,5813,13492,1,Y,No,3,40,10,2,3,10,7,7,7,12,0
1563219,22,No,Travel_Rarely,Care,1,2,Life Sciences,Male,63,1,Nurse,3,Single,3375,17624,0,Y,No,3,40,4,2,4,3,2,1,2,12,1
1563027,33,Yes,Travel_Rarely,Dietary,15,1,Medical,Male,56,3,Other,3,Married,13610,24619,7,Y,No,3,40,15,2,4,7,6,7,7,12,1
1562759,50,No,Travel_Frequently,Dietary,2,3,Medical,Female,30,4,Other,1,Married,17856,9490,2,Y,No,4,40,32,3,3,2,2,2,2,12,1
1562685,40,No,Travel_Rarely,Nursing,4,4,Marketing,Male,67,3,Nurse,4,Married,10855,8552,7,Y,No,3,40,15,2,2,12,11,2,11,12,0
1562191,35,No,Travel_Rarely,Care,7,2,Life Sciences,Male,63,1,Nurse,4,Married,2690,7713,1,Y,No,3,40,1,5,2,1,0,0,1,12,0
1561423,35,No,Travel_Rarely,Care,1,3,Medical,Male,68,1,Nurse,1,Single,2450,21731,1,Y,No,3,40,3,3,3,3,0,1,2,12,1
1559788,54,No,Travel_Rarely,Care,3,3,Life Sciences,Male,85,4,Administrative,4,Married,17779,23474,3,Y,No,3,40,36,2,3,10,9,0,9,12,1
1559236,22,No,Travel_Rarely,Care,8,1,Life Sciences,Male,94,1,Nurse,1,Married,2451,6881,1,Y,No,3,40,4,3,2,4,3,1,1,12,1
1558158,21,No,Non-Travel,Nursing,9,2,Medical,Male,39,1,Other,4,Single,2610,2851,1,Y,No,4,40,3,3,2,3,2,2,2,12,0
1557335,30,No,Travel_Rarely,Dietary,1,3,Life Sciences,Male,46,1,Other,3,Divorced,2064,15428,0,Y,No,4,40,6,3,4,5,3,1,3,12,1
1557030,56,Yes,Travel_Rarely,Dietary,24,2,Life Sciences,Male,97,1,Nurse,4,Single,2587,10261,1,Y,No,3,40,5,3,3,4,2,1,0,12,0
1555678,46,No,Travel_Rarely,Dietary,7,2,Medical,Male,75,3,Therapist,3,Divorced,10845,24208,6,Y,No,3,40,13,3,3,8,7,0,7,12,1
1554897,45,No,Travel_Rarely,Care,28,2,Technical Degree,Female,48,4,Administrative,2,Single,16704,17119,1,Y,No,3,40,21,2,3,21,6,8,6,12,1
1554886,48,No,Non-Travel,Dietary,1,4,Medical,Male,35,4,Other,4,Single,16885,16154,2,Y,No,4,40,27,3,2,5,4,2,1,12,1
1554560,37,No,Travel_Rarely,Dietary,8,2,Other,Male,89,2,Other,2,Divorced,4071,12832,2,Y,No,3,40,19,4,2,10,0,4,7,12,1
1553672,47,No,Non-Travel,Care,29,4,Life Sciences,Male,88,3,Admin,2,Married,11849,10268,1,Y,No,3,40,10,2,2,10,7,9,9,12,1
1553133,23,No,Travel_Rarely,Dietary,12,2,Other,Male,78,1,Nurse,4,Single,2647,13672,1,Y,No,3,40,5,6,4,5,2,1,4,12,1
1553116,54,No,Travel_Rarely,Nursing,10,3,Medical,Female,77,2,Therapist,1,Single,4440,25198,6,Y,No,3,40,9,3,3,5,2,1,4,12,0
1552861,31,No,Travel_Rarely,Dietary,18,5,Human Resources,Male,89,1,Other,1,Married,2956,21495,0,Y,No,3,40,2,4,3,1,0,0,0,12,0
1552731,37,No,Travel_Rarely,Care,10,3,Medical,Female,71,1,Other,2,Married,3936,9953,1,Y,No,3,40,8,2,1,8,4,7,7,12,1
1552398,55,No,Travel_Rarely,Care,20,2,Technical Degree,Male,37,2,Nurse,4,Married,5415,15972,3,Y,No,3,40,12,4,3,10,7,0,8,12,1
1552176,46,No,Travel_Rarely,Nursing,2,4,Marketing,Female,83,5,Administrative,1,Single,18947,22822,3,Y,No,3,40,22,2,2,2,2,2,1,12,1
1551597,26,No,Travel_Rarely,Care,6,3,Life Sciences,Female,71,1,Nurse,4,Married,2659,17759,1,Y,No,3,40,3,2,3,3,2,0,2,12,1
1551418,48,No,Travel_Rarely,Care,2,2,Technical Degree,Male,76,1,Nurse,2,Single,2559,16620,5,Y,No,3,40,7,4,2,1,0,0,0,12,1
1551391,40,No,Travel_Rarely,Dietary,1,4,Life Sciences,Male,98,4,Administrative,1,Divorced,16823,18991,2,Y,No,3,40,22,3,3,19,7,11,16,12,1
1551282,33,No,Travel_Frequently,Nursing,25,3,Medical,Female,82,2,Nurse,3,Married,4539,4905,1,Y,No,3,40,10,3,2,10,7,0,1,12,0
1551168,34,No,Travel_Rarely,Nursing,2,3,Other,Male,60,2,Nurse,4,Single,6274,18686,1,Y,No,4,40,6,5,3,6,5,1,4,12,0
1550660,34,No,Non-Travel,Nursing,4,4,Marketing,Female,72,2,Nurse,3,Married,6538,12740,9,Y,No,3,40,6,3,3,3,2,1,2,12,0
1549806,21,Yes,Travel_Frequently,Dietary,10,2,Life Sciences,Female,45,1,Nurse,3,Single,2625,25308,1,Y,No,4,40,2,2,1,2,2,2,2,12,1
1549614,31,No,Travel_Rarely,Dietary,7,4,Medical,Female,39,3,Therapist,4,Single,7143,25713,1,Y,No,3,40,11,2,2,11,9,4,10,12,1
1549232,31,No,Travel_Frequently,Dietary,1,5,Life Sciences,Female,100,3,Therapist,2,Single,7446,8931,1,Y,No,3,40,10,2,3,10,8,4,7,12,1
1548908,34,No,Travel_Frequently,Nursing,6,2,Marketing,Female,33,1,Other,3,Divorced,2351,12253,0,Y,No,3,40,3,3,2,2,2,1,0,12,1
1548714,49,No,Travel_Rarely,Care,7,4,Life Sciences,Male,35,3,Other,2,Divorced,10466,20948,3,Y,No,3,40,29,3,3,8,7,0,7,12,1
1548274,23,No,Travel_Rarely,Care,26,1,Life Sciences,Male,83,1,Nurse,4,Divorced,2904,16092,1,Y,No,3,40,4,2,2,4,2,0,2,12,1
1548215,37,No,Travel_Rarely,Care,21,3,Life Sciences,Male,65,1,Nurse,1,Married,3564,22977,1,Y,No,3,40,8,3,2,8,7,1,7,12,0
1548210,39,No,Travel_Rarely,Care,1,4,Medical,Female,96,1,Nurse,3,Divorced,2232,15417,7,Y,No,3,40,7,1,3,3,2,1,2,12,0
1548175,40,No,Travel_Rarely,Care,24,2,Technical Degree,Male,62,2,Other,4,Divorced,3319,24447,1,Y,No,3,40,9,3,3,9,8,4,7,12,1
1547538,20,Yes,Travel_Rarely,Care,10,1,Medical,Male,32,1,Other,3,Single,1009,26999,1,Y,No,3,40,1,5,3,1,0,1,1,0,1
1547220,26,Yes,Travel_Rarely,Care,25,3,Life Sciences,Male,48,1,Nurse,3,Single,2293,10558,1,Y,No,3,40,1,2,2,1,0,0,1,12,1
1547090,34,No,Travel_Rarely,Care,3,3,Life Sciences,Female,66,2,Other,2,Divorced,5433,19332,1,Y,No,3,40,11,2,3,11,8,7,9,12,0
1546688,31,No,Travel_Rarely,Care,5,4,Technical Degree,Male,86,1,Other,4,Married,4821,10077,0,Y,No,3,40,6,4,3,5,2,0,3,12,1
1546275,41,No,Non-Travel,Nursing,10,2,Medical,Male,40,2,Nurse,2,Single,6151,22074,1,Y,No,3,40,19,4,3,19,2,11,9,12,1
1546242,34,No,Travel_Rarely,Nursing,8,2,Life Sciences,Female,93,2,Nurse,1,Married,6500,13305,5,Y,No,3,40,6,1,3,3,2,1,2,12,1
1545738,50,No,Travel_Rarely,Care,2,4,Medical,Male,62,5,Administrative,3,Married,19237,12853,2,Y,No,3,40,29,2,2,8,1,7,7,12,1
1545703,50,No,Travel_Rarely,Care,28,3,Life Sciences,Female,43,4,Administrative,1,Married,16880,22422,4,Y,No,3,40,25,2,3,3,2,1,2,12,0
1545418,35,No,Travel_Rarely,Dietary,22,3,Life Sciences,Male,46,1,Nurse,3,Single,4230,19225,0,Y,No,3,40,6,2,3,5,4,4,3,12,1
1545377,55,No,Travel_Rarely,Nursing,2,1,Medical,Male,37,2,Nurse,4,Single,5160,21519,4,Y,No,3,40,12,3,2,9,7,7,3,12,1
1545352,38,No,Travel_Frequently,Care,29,5,Life Sciences,Female,50,2,Nurse,4,Single,2406,5456,1,Y,No,3,40,10,2,3,10,3,9,9,12,0
1545288,23,No,Travel_Rarely,Care,9,1,Medical,Male,37,1,Nurse,1,Married,2500,4344,1,Y,No,3,40,5,2,4,4,3,0,2,12,1
1544429,42,No,Travel_Rarely,Care,23,5,Life Sciences,Female,44,4,Administrative,4,Single,15992,15901,2,Y,No,3,40,16,2,3,1,0,0,0,12,1
1544205,30,No,Travel_Rarely,Care,7,4,Life Sciences,Male,49,2,Nurse,3,Divorced,3491,11309,1,Y,No,3,40,10,4,2,10,7,8,9,12,0
1544113,28,No,Travel_Rarely,Nursing,3,3,Medical,Female,78,1,Other,2,Married,2856,3692,1,Y,No,3,40,1,3,3,1,0,0,0,12,1
1544044,31,Yes,Travel_Frequently,Nursing,26,4,Marketing,Male,63,2,Nurse,4,Married,5617,21075,1,Y,No,3,40,10,4,3,10,7,0,8,12,1
1542984,33,Yes,Travel_Rarely,Nursing,5,3,Marketing,Female,34,1,Other,3,Single,2851,9150,1,Y,No,3,40,1,2,3,1,0,0,0,12,0
1542698,19,No,Travel_Rarely,Care,9,2,Life Sciences,Male,54,1,Other,1,Single,2552,7172,1,Y,No,4,40,1,4,3,1,1,0,0,12,1
1542367,42,Yes,Travel_Frequently,Care,19,3,Medical,Male,57,1,Other,3,Divorced,2759,20366,6,Y,No,3,40,7,2,3,2,2,2,2,12,0
1542102,31,Yes,Travel_Rarely,Care,22,4,Medical,Male,98,2,Therapist,3,Married,6179,21057,1,Y,No,3,40,10,3,2,10,2,6,7,12,0
1541808,33,No,Non-Travel,Care,4,3,Technical Degree,Male,90,2,Other,2,Divorced,3055,6194,5,Y,No,3,40,11,2,2,9,8,1,7,12,0
1541532,29,No,Travel_Rarely,Care,27,3,Medical,Female,66,2,Nurse,3,Married,4335,25549,4,Y,No,3,40,11,3,2,8,7,1,1,0,1
1541429,41,No,Travel_Rarely,Nursing,7,2,Medical,Female,42,2,Therapist,3,Single,5003,23371,6,Y,No,3,40,8,6,3,2,2,2,1,12,1
1540491,32,No,Non-Travel,Care,1,4,Technical Degree,Male,62,2,Nurse,1,Married,4087,25174,4,Y,No,3,40,9,3,2,6,5,1,2,12,0
1540435,36,No,Travel_Frequently,Care,3,2,Medical,Male,30,1,Nurse,2,Single,2088,15062,4,Y,No,3,40,13,3,2,8,7,7,2,12,1
1538992,43,No,Travel_Rarely,Care,12,3,Life Sciences,Male,59,4,Administrative,2,Divorced,14336,4345,1,Y,No,3,40,25,3,3,25,10,3,9,0,0
1537620,36,No,Travel_Rarely,Nursing,16,4,Marketing,Female,98,2,Nurse,1,Married,5647,13494,4,Y,No,3,40,11,3,2,3,2,0,2,12,1
1537412,46,No,Travel_Frequently,Care,1,3,Medical,Male,40,3,Nurse,1,Married,10673,3142,2,Y,No,3,40,21,5,2,10,9,9,5,12,0
1536502,39,No,Travel_Rarely,Dietary,10,1,Medical,Male,99,4,Other,1,Married,17068,5355,1,Y,No,3,40,21,3,3,21,9,11,10,12,1
1536328,58,Yes,Travel_Rarely,Nursing,7,4,Medical,Female,53,3,Therapist,1,Married,10008,12023,7,Y,No,3,40,31,0,2,10,9,5,9,12,0
1535342,30,No,Travel_Rarely,Care,2,3,Life Sciences,Male,99,2,Nurse,4,Married,4152,15830,1,Y,No,3,40,11,3,3,11,10,10,8,12,1
1535275,38,No,Travel_Rarely,Care,25,2,Life Sciences,Female,81,3,Administrative,2,Married,12061,26707,3,Y,No,3,40,19,2,3,10,8,0,1,12,0
